ID,Generation,Cost,Reach Outlet NO3 kg/yr,N_reduction_kg,Reach Outlet Sediment tons/yr,S_reduction_ton,N_reduction_pct,S_reduction_pct,# PND Lake small,# PND Marsh small,# PND Marsh med,# PND Marsh large,# RES Marsh 50 ha,# RES Marsh 250 ha,# RES Marsh 500 ha,# RAMO area m^2,# RAMO sediment reduced Mg/yr,SWAT (1st) Outlet Average Daily FlowOut m^3/sec,SWAT (1st) WYLD m^3,SWAT (1st) LeSueur NO3 kg/yr,SWAT (1st) Reach Outlet NO3 kg/yr,SWAT (1st) Reach Outlet P kg/yr,SWAT (1st) Reach Outlet Sediment tons/yr,SWAT (1st) Sediment Transport Subbasin tons/yr,Point Source Sediment tons/yr,Point Source Mineral P kg/yr,Adjusted Point Source Sediment tons/yr,Adjusted Point Source Mineral P kg/yr,SWAT (2nd) Outlet Average Daily FlowOut m^3/sec,SWAT (2nd) WYLD m^3,SWAT (2nd) LeSueur NO3 kg/yr,SWAT (2nd) Reach Outlet P kg/yr,SWAT (2nd) Sediment Transport Subbasin tons/yr,SWAT (2nd) NO3 YIELD (SQ) kg/ha,SWAT (2nd) NO3 YIELD (LAT) kg/ha,SWAT (2nd) NO3 YIELD (TILE) kg/ha,SWAT (1st) HRU Sediment Transport HRU 1300 t/ha,SWAT (1st) HRU NO3 Leached HRU 1300 kg/ha,SWAT (2nd) HRU Sediment Transport HRU 1300 t/ha,SWAT (2nd) HRU NO3 Leached HRU 1300 kg/ha,Dominates,Superiors,RawFitness,Score
20015914,13,13110380.23,17847706.89,10035805.45,52019.9818,553874.9141,36,91.4,0,0,2,0,5,9,0,3103998,6902.5175,226.630446,164472019.4,3433386.298,17943353.75,1235461.612,52440.7665,1212397.473,1023660.702,451434.368,1089290.882,480377.2883,225.623378,163768434.4,3403791.794,1193177.023,1232941.464,0.1365,0.6363,10.5957,1669.64492,1261.376789,1699.737134,1254.526899,0,0,0,999999.5625
20015937,14,13144337.26,17851247.26,10032265.08,51966.2517,553928.6442,36,91.4,0,0,2,0,5,9,1,3273642,7279.7634,225.496213,163773514.3,3403766.484,17851229.09,1190744.873,51933.1525,1235341.465,1023660.702,451434.368,1082544.055,477401.9372,225.496213,163773514.3,3403733.717,1191430.279,1235341.465,0.1367,0.6363,10.5992,1695.872764,1254.755501,1695.872764,1254.755501,0,0,0,999999.5625
20016532,10,13176035.72,9762463.528,18121048.81,97255.0148,508639.8811,65,83.9,0,1,2,0,67,1,1,0,0,225.359415,163817086,1752312.961,9761081.788,1142942.544,97254.944,1236502.596,1023660.702,451434.368,972999.5553,429092.8116,225.359415,163817086,1752315.169,1098351.278,1236502.596,0.137,0.6366,10.6023,1699.701844,1254.608737,1699.701844,1254.608737,2,0,0,999999.5625
20016993,0,13192129.4,14202172.86,13681339.48,93406.5413,512488.3546,49.1,84.6,2,1,1,0,32,0,2,3103998,6902.5175,224.847766,163608214.3,2292100.563,14201887.38,1192949.454,93406.5361,1337408.82,1023660.702,451434.368,1018972.116,449366.7115,224.847766,163608214.3,2292082.55,1167706.121,1337408.82,0.1362,0.6348,10.5945,1882.102106,1252.750648,1882.102106,1252.750648,1,0,0,999999.5625
20021009,22,13196918.32,14394111.24,13489401.1,50869.0079,555025.888,48.4,91.6,0,1,2,1,31,3,1,4530616,10074.9601,224.93462,163753320.1,2184420.636,14393405.86,1165591.071,50869.9425,1242910.783,1023660.702,451434.368,1011860.809,446230.6254,224.93462,163753320.1,2184413.364,1137858.436,1242910.783,0.1367,0.6323,10.6016,1716.880354,1253.931095,1716.880354,1253.931095,1,0,0,999999.5625
20013748,10,13327038.76,9222221.517,18661290.82,105077.9982,500816.8977,66.9,82.7,2,4,1,0,84,1,0,0,0,222.872163,163206667.4,2385651.262,9221190.931,1168101.13,105077.9982,1381827.162,1023660.702,451434.368,1002882.223,442271.0682,222.872163,163206667.4,2385654.898,1134726.207,1381827.162,0.1356,0.6356,10.601,1981.293515,1254.971358,1981.293515,1254.971358,1,0,0,999999.5625
20010849,5,13340459.91,10059973.43,17823538.91,97201.3687,508693.5272,63.9,84,0,0,0,1,66,3,0,3103998,6902.5175,225.268138,163831924.1,1748381.212,10058306.84,1146119.331,97201.3458,1241079.277,1023660.702,451434.368,964981.1426,425556.6915,225.268138,163831924.1,1748381.71,1098224.279,1241079.277,0.1367,0.6362,10.6018,1718.430241,1255.621104,1718.430241,1255.621104,2,0,0,999999.5625
20020892,18,13366705.28,13348790.25,14534722.09,93827.8527,512067.0432,52.1,84.5,0,2,0,2,31,3,2,3687174,8199.3554,225.107764,163811797.8,2292244.855,13348675.88,1194894.152,93827.8938,1351790.915,1023660.702,451434.368,1019018.679,449387.2458,225.107764,163811797.8,2292226.956,1169598.526,1351790.915,0.137,0.6343,10.6007,1903.046938,1253.871796,1903.046938,1253.871796,1,0,0,999999.5625
20010287,11,13376767.01,13453268.88,14430243.46,93616.0921,512278.8038,51.8,84.5,2,2,1,1,31,2,2,3687174,8199.3554,224.666437,163463287.7,2277109.945,13453107.69,1161473.917,93616.1362,1236365.655,1023660.702,451434.368,1016989.36,448492.3158,224.666437,163463287.7,2277092.679,1135366.102,1236365.655,0.136,0.6329,10.5975,1704.550793,1253.646593,1704.550793,1253.646593,1,0,0,999999.5625
20019436,15,13384069.99,13388362.25,14495150.09,93661.4013,512233.4946,52,84.5,1,2,1,1,33,2,2,3469290,7714.8358,224.73049,163486563.4,2291982.712,13388175.93,1157327.928,93661.3974,1233730.652,1023660.702,451434.368,1015402.907,447792.69,224.73049,163486563.4,2291964.745,1130451.447,1233730.652,0.1365,0.6332,10.5974,1703.684159,1253.580993,1703.684159,1253.580993,1,0,0,999999.5625
20024048,4,13409142.42,14368920.56,13514591.78,50964.8702,554930.0257,48.5,91.6,1,2,0,1,32,3,2,0,0,224.967622,163774733.9,2292129.451,14368566.72,1190513.868,50964.8608,1337827.116,1023660.702,451434.368,1029688.268,454092.5345,224.967622,163774733.9,2292111.509,1170012.733,1337827.116,0.1368,0.6359,10.6005,1875.200016,1253.008634,1875.200016,1253.008634,1,0,0,999999.5625
20014666,19,13424578.62,14198985.32,13684527.02,93300.557,512594.3389,49.1,84.6,0,6,1,1,31,0,2,3103998,6902.5175,224.649354,163526639.7,2289505.197,14198690.36,1190318.811,93300.5519,1336169.69,1023660.702,451434.368,1016997.378,448495.852,224.649354,163526639.7,2289490.515,1164259.028,1336169.69,0.1347,0.6325,10.5977,1879.877753,1253.099572,1879.877753,1253.099572,1,0,0,999999.5625
20007521,11,13427355.07,10015754.55,17867757.79,97093.5929,508801.303,64.1,84,0,5,1,0,66,1,0,3273642,7279.7634,225.070844,163668202.3,1836862.469,10013971.29,1145478.78,97093.5653,1240813.091,1023660.702,451434.368,960322.6935,423502.3152,225.070844,163668202.3,1836866.433,1095646.843,1240813.091,0.1358,0.6337,10.5996,1709.014835,1255.078773,1709.014835,1255.078773,2,0,0,999999.5625
20023998,2,13478873.05,14548173.31,13335339.03,50861.3032,555033.5927,47.8,91.6,2,4,1,1,29,3,1,3744061,8325.8579,224.419091,163357330.9,2289979.558,14547539.92,1218294.183,50861.2879,1415985.273,1023660.702,451434.368,1015039.331,447632.3528,224.419091,163357330.9,2289962.527,1191769.678,1415985.273,0.1375,0.6332,10.596,2058.655678,1253.642318,2058.655678,1253.642318,1,0,0,999999.5625
20024239,12,13492457.52,10906497.31,16977015.03,96678.3656,509216.5303,60.9,84,1,0,1,2,67,0,0,3103998,6902.5175,224.946684,163578243.2,1804084.885,10904855.2,1144948.827,96678.3143,1226840.068,1023660.702,451434.368,962984.7491,424676.2817,224.946684,163578243.2,1804084.053,1095934.725,1226840.068,0.1361,0.6342,10.5999,1678.589634,1253.417009,1678.589634,1253.417009,2,0,0,999999.5625
20002648,11,13528186.41,9386696.51,18496815.83,98185.5991,507709.2968,66.3,83.8,1,0,0,1,77,0,0,3687174,8199.3554,224.798964,163800884.2,2184432.129,9385567.614,1149779.986,98185.599,1250950.889,1023660.702,451434.368,991267.6378,437149.0363,224.798964,163800884.2,2184424.988,1112063.15,1250950.889,0.1372,0.6355,10.6038,1736.662133,1255.073359,1736.662133,1255.073359,2,0,0,999999.5625
20015151,10,13534162.9,13118562.8,14764949.54,87936.5389,517958.357,53,85.5,1,2,1,0,46,1,2,3103998,6902.5175,224.920209,163781040.7,2184200.017,13117245.26,1159309.897,87936.5389,1242000.137,1023660.702,451434.368,978415.89,431481.4152,224.920209,163781040.7,2184192.566,1117272.258,1242000.137,0.137,0.6354,10.5991,1713.908992,1253.975949,1713.908992,1253.975949,1,0,0,999999.5625
20023697,18,13577212.95,14254328.73,13629183.61,58103.0557,547791.8402,48.9,90.4,2,4,1,0,32,3,2,0,0,224.65655,163587302.9,2182758.491,14254012.76,1202128.684,58103.0536,1382800.467,1023660.702,451434.368,1019836.837,449748.0535,224.65655,163587302.9,2182748.284,1177593.436,1382800.467,0.1373,0.6336,10.5935,1974.542944,1253.081294,1974.542944,1253.081294,1,0,0,999999.5625
20013257,18,13617555.54,10667648.85,17215863.49,96194.6694,509700.2265,61.7,84.1,0,2,2,0,60,1,0,3103998,6902.5175,223.083575,163729612.7,2291990.898,10666552.95,1136876.187,96194.644,1234833.633,1023660.702,451434.368,994407.2023,438533.5843,223.083575,163729612.7,2291972.972,1100666.794,1234833.633,0.1364,0.6356,10.5926,1707.898736,1254.137633,1707.898736,1254.137633,2,0,0,999999.5625
20007871,26,13622194.24,10671988,17211524.34,96008.4985,509886.3974,61.7,84.2,0,4,1,1,60,1,0,3103998,6902.5175,222.775474,163506141.3,2291990.898,10670931.91,1138571.899,96008.4731,1237789.311,1023660.702,451434.368,995166.8822,438868.6031,222.775474,163506141.3,2291972.972,1102681.5,1237789.311,0.1366,0.6354,10.5938,1715.433348,1254.98785,1715.433348,1254.98785,2,0,0,999999.5625
20021894,1,13628498.08,9965372.059,17918140.28,96467.6329,509427.263,64.3,84.1,1,4,0,0,70,1,0,3103998,6902.5175,222.845663,163428167.1,1831677.088,9963690.661,1182393.664,96467.6176,1400474.276,1023660.702,451434.368,960629.8564,423637.7742,222.845663,163428167.1,1831678.733,1132706.265,1400474.276,0.1381,0.633,10.5935,2004.638993,1254.813682,2004.638993,1254.813682,2,0,0,999999.5625
20025326,28,13654166.78,16862443.99,11021068.35,105897.2232,499997.6727,39.5,82.5,0,2,3,1,30,2,1,0,0,224.544839,163631427.9,2291376.148,16862473.75,1211793.286,105898.9721,1342242.885,1023660.702,451434.368,1029348.217,453942.5719,224.544839,163631427.9,2291356.628,1190477.095,1342242.885,0.1362,0.6348,10.5918,1873.385438,1253.851787,1873.385438,1253.851787,0,66,82,999917.5625
20015466,23,13668649.96,8922196.657,18961315.68,104016.8418,501878.0541,68,82.8,0,2,1,1,57,1,2,0,0,225.100807,163775989.1,2171374.235,8920817.74,1202031.059,104016.8307,1456267.362,1023660.702,451434.368,1001645.421,441725.6383,225.100828,163775998.5,2171367.118,1168957.395,1456256.859,0.1391,0.6342,10.5909,2145.4057,1255.455056,2145.388401,1255.455301,1,0,0,999999.5625
20015673,3,13730225.04,9286960.084,18596552.26,98780.5991,507114.2968,66.7,83.7,0,2,0,0,86,0,0,3103998,6902.5175,223.769104,163702826.3,2448831.58,9286093.272,1165934.576,98780.5991,1336530.468,1023660.702,451434.368,1016445.092,448252.2934,223.769104,163702826.3,2448802.09,1138272.699,1336530.468,0.1375,0.6367,10.602,1873.962578,1255.342115,1873.962578,1255.342115,1,0,0,999999.5625
20021937,3,13789365.98,9352670.682,18530841.66,98545.5059,507349.39,66.5,83.7,1,1,0,1,80,0,0,3744061,8325.8579,224.759981,163763098,2183434.175,9351521.08,1176587.583,98545.5059,1356057.555,1023660.702,451434.368,990664.8069,436883.1876,224.759981,163763097.3,2183423.725,1138574.325,1356057.594,0.1369,0.636,10.6,1922.100845,1254.694324,1922.100921,1254.693743,1,0,0,999999.5625
20014807,25,13832374.76,14685806.62,13197705.72,50169.4489,555725.447,47.3,91.7,1,3,0,0,18,12,1,0,0,224.139608,163711683.4,3109874.183,14686201.45,1238596.279,50097.4095,1454127.535,1023660.702,451434.368,1064548.511,469465.9019,224.139608,163711683.4,3109866.868,1231492.576,1454127.535,0.1391,0.6361,10.5984,2138.023704,1254.979591,2138.023704,1254.979591,0,0,0,999999.5625
20015626,1,13849664.88,12042740.5,15840771.84,93623.1897,512271.7062,56.8,84.5,2,2,0,0,46,2,1,3103998,6902.5175,224.915543,163732258,2184416.643,12041460.62,1208803.071,93623.1897,1411672.79,1023660.702,451434.368,978488.6732,431513.5127,224.915543,163732258,2184409.397,1167040.712,1411672.79,0.1384,0.6342,10.5959,2056.321482,1254.095328,2056.321482,1254.095328,0,0,0,999999.5625
20012249,5,13862203.87,12997285.56,14886226.78,93551.8816,512343.0143,53.4,84.6,2,3,1,1,36,2,2,3687174,8199.3554,224.741909,163458137.1,2184432.129,12996599.18,1161931.378,93551.8837,1246048.443,1023660.702,451434.368,987816.3526,435627.0195,224.741909,163458137.1,2184424.988,1123665.329,1246048.443,0.1369,0.6335,10.6001,1721.359287,1254.532495,1721.359287,1254.532495,0,0,0,999999.5625
20013052,10,13873331.89,10671829.38,17211682.96,96007.8146,509887.0813,61.7,84.2,0,4,1,1,60,1,0,3103998,6902.5175,222.774039,163505512,2291989.266,10670773.32,1138226.115,96007.7893,1235840.572,1023660.702,451434.368,995168.0549,438869.1203,222.774039,163505512,2291971.339,1102336.194,1235840.572,0.1365,0.6353,10.5935,1710.130684,1254.744267,1710.130684,1254.744267,1,0,0,999999.5625
20011289,23,13918245.73,9098946.719,18784565.62,103802.649,502092.2469,67.4,82.9,0,2,0,1,61,2,2,0,0,224.519177,163753033,2184403.072,9098114.723,1204733.146,103802.649,1457883.606,1023660.702,451434.368,1000378.269,441166.8246,224.519177,163753033,2184395.824,1171268.291,1457883.606,0.1389,0.636,10.5969,2149.308205,1255.487309,2149.308205,1255.487309,1,0,0,999999.5625
20003075,0,13938616.12,9316804.868,18566707.47,98429.936,507464.9599,66.6,83.8,0,1,0,0,83,0,0,3687174,8199.3554,223.796536,163737100.9,2449192.282,9315917.649,1140104.704,98429.936,1246630.723,1023660.702,451434.368,1015526.476,447847.1842,223.796536,163737100.9,2449162.74,1112159.836,1246630.723,0.1372,0.6365,10.6016,1727.444628,1254.393702,1727.444628,1254.393702,1,0,0,999999.5625
20005709,23,13961662.46,9329389.205,18554123.14,97676.4871,508218.4088,66.5,83.9,0,2,1,0,86,0,0,3687174,8199.3554,222.041019,163755064.6,2313239.985,9328488.334,1128270.046,97676.4871,1242487.423,1023660.702,451434.368,1012582.313,446548.8082,222.041019,163755064.6,2313223.067,1099206.18,1242487.423,0.1368,0.6357,10.6037,1720.586741,1255.234495,1720.586741,1255.234495,1,0,0,999999.5625
20016484,8,13982760.24,10543785.05,17339727.29,96247.6339,509647.262,62.2,84.1,0,3,1,0,60,2,0,3469290,7714.8358,223.149027,163774858.1,2291990.898,10548263.31,1137937.506,96245.0422,1235259.939,1023660.702,451434.368,994428.7372,438543.0811,223.158834,163779128.9,2291972.972,1101915.721,1235254.145,0.1364,0.6358,10.5857,1713.809298,1254.937765,1713.804582,1254.958491,1,0,0,999999.5625
20019316,10,14031970.74,10570265.14,17313247.2,90755.4038,515139.4921,62.1,85,1,0,0,2,55,2,1,0,0,225.017518,163798971.3,2276520.084,10569813.54,1189906.547,90755.4038,1364869.012,1023660.702,451434.368,1018649.669,449224.5119,225.017518,163798971.3,2276503.267,1164103.119,1364869.012,0.1359,0.6362,10.5897,1941.491597,1254.666886,1941.491597,1254.666886,1,0,0,999999.5625
20006895,14,14042971.3,9990853.633,17892658.71,96132.5122,509762.3837,64.2,84.1,1,4,1,0,71,2,0,4530616,10074.9601,223.053607,163592655.7,1831902.97,9988964.302,1138190.195,96132.4712,1245906.014,1023660.702,451434.368,956848.8708,421970.3593,223.053607,163592655.7,1831904.653,1087124.455,1245906.014,0.1368,0.633,10.6036,1721.759297,1255.105673,1721.759297,1255.105673,1,0,0,999999.5625
20024821,7,14055775.68,8893945.806,18989566.53,103875.4158,502019.4801,68.1,82.9,0,2,0,1,62,1,2,0,0,224.812334,163796894.6,2132655.413,8893449.129,1201289.543,103875.4158,1455286.056,1023660.702,451434.368,1000199.891,441088.16,224.812334,163796894.6,2132648.319,1167609.156,1455286.056,0.1391,0.6341,10.5909,2140.223504,1254.954464,2140.223504,1254.954464,1,0,0,999999.5625
20016674,16,14255250.63,7786840.079,20096672.26,105184.2979,500710.598,72.1,82.6,0,1,0,0,93,0,1,0,0,223.80515,163815934.1,2155054.306,7785441.221,1181125.809,105184.2979,1455569.752,1023660.702,451434.368,989412.8924,436331.0934,223.80515,163815934.1,2155049.269,1142907.774,1455569.752,0.1393,0.6358,10.5985,2148.27848,1254.801369,2148.27848,1254.801369,2,0,0,999999.5625
20020297,22,14266636.61,10546508.19,17337004.15,90819.4495,515075.4464,62.2,85,0,1,1,0,55,3,1,0,0,225.080577,163817563.7,2276520.084,10546039.5,1187500.399,90819.4495,1362996.679,1023660.702,451434.368,1018514.96,449165.105,225.080577,163817563.7,2276503.267,1161639.99,1362996.679,0.1357,0.6362,10.5889,1936.602697,1253.892782,1936.602697,1253.892782,1,0,0,999999.5625
20013709,8,14323871.64,9072949.259,18810563.08,103812.8636,502082.0323,67.5,82.9,0,1,1,1,62,2,2,0,0,225.295475,163693523.4,1838508.108,9071715.365,1177502.8,103812.8636,1381377.481,1023660.702,451434.368,982794.9116,433412.5636,225.295475,163693523.4,1838505.485,1137497.429,1381377.481,0.1374,0.6356,10.5948,1980.747658,1255.172738,1980.747658,1255.172738,1,0,0,999999.5625
20022787,10,14360971.6,14460868.04,13422644.3,50483.6608,555411.2351,48.1,91.7,2,4,3,2,32,2,1,0,0,224.15547,163184681.3,2289875.511,14460438.06,1177911.176,50483.6487,1310594.717,1023660.702,451434.368,1023369.662,451306.0293,224.15547,163184681.3,2289858.398,1154804.243,1310594.717,0.135,0.6314,10.6007,1830.745868,1254.22003,1830.745868,1254.22003,0,0,0,999999.5625
20023696,18,14395776.54,9084291.201,18799221.14,103802.1526,502092.7433,67.4,82.9,0,1,1,1,62,3,2,0,0,224.529209,163730787.7,2184403.072,9083457.142,1204787.462,103802.1526,1455886.003,1023660.702,451434.368,1000345.196,441152.2393,224.529209,163730787.7,2184395.824,1171308.946,1455886.003,0.1389,0.6352,10.5949,2145.974453,1255.346785,2145.974453,1255.346785,1,0,0,999999.5625
20024134,8,14403457.33,8690139.416,19193372.92,103732.0137,502162.8822,68.8,82.9,1,0,2,1,62,1,3,0,0,225.173795,163582897,1839261.974,8688742.855,1199975.358,103732.0137,1453963.93,1023660.702,451434.368,972160.7303,428722.8896,225.173795,163582897,1839262.246,1155776.007,1453963.93,0.139,0.6346,10.5996,2137.204057,1255.189003,2137.204057,1255.189003,2,0,0,999999.5625
20015765,7,14405889.96,9021508.013,18862004.33,95583.0471,510311.8488,67.6,84.2,0,1,1,1,60,2,2,3469290,7714.8358,225.380966,163820508.1,1838734.136,9019589.429,1166484.16,95583.0471,1342710.071,1023660.702,451434.368,972020.1017,428660.8722,225.380966,163820508.1,1838733.466,1122139.937,1342710.071,0.1367,0.6358,10.6034,1881.146012,1254.489046,1881.146012,1254.489046,2,0,0,999999.5625
20022720,7,14448751.32,14247593.86,13635918.48,58117.2865,547777.6094,48.9,90.4,1,1,2,2,32,3,2,0,0,224.693431,163577816.2,2182758.491,14247108.89,1202188.015,58117.2844,1380208.08,1023660.702,451434.368,1020734.59,450143.9626,224.693431,163577816.2,2182748.284,1178038.076,1380208.08,0.1371,0.6308,10.5947,1972.689653,1253.931511,1972.689653,1253.931511,0,0,0,999999.5625
20021926,3,14488996.47,11732860.03,16150652.31,73047.3558,532847.5401,57.9,87.9,1,0,0,3,54,2,1,3744061,8325.8579,224.952239,163779311.6,2279057.021,11732190.11,1193382.891,73047.3558,1361032.012,1023660.702,451434.368,1007460.271,444289.9879,224.952239,163779311.6,2279038.496,1162834.462,1361032.012,0.1378,0.6358,10.5947,1941.524382,1255.115787,1941.524382,1255.115787,0,0,0,999999.5625
20005099,27,14537226.22,8788933.933,19094578.41,98411.4151,507483.4808,68.5,83.8,0,2,1,0,90,0,0,3687174,8199.3554,223.889263,163702947.5,2184432.129,8786730.974,1138039.157,98411.3926,1250628.95,1023660.702,451434.368,979589.9454,431999.1738,223.89545,163710202.1,2184424.988,1097796.207,1249258.095,0.1373,0.6366,10.6014,1735.857382,1254.848778,1735.358386,1255.005976,2,0,0,999999.5625
20023986,1,14676019.76,14230198.88,13653313.46,57835.5658,548059.3301,49,90.5,1,2,1,0,32,3,2,0,0,224.59141,163492109.9,2182625.442,14229715.42,1201789.526,57835.5638,1380391.97,1023660.702,451434.368,1020866.192,450201.999,224.59141,163492109.9,2182615.405,1177693.375,1380391.97,0.1371,0.6338,10.5848,1976.570968,1253.728574,1976.570968,1253.728574,0,0,0,999999.5625
20018855,20,14764757.73,15061940.91,12821571.43,44775.3435,561119.5524,46,92.6,1,3,0,0,31,8,0,3687174,8199.3554,223.849912,163714614.3,3314102.43,15062565.5,1174037.294,44623.6669,1223847.967,1023660.702,451434.368,1082288.59,477289.2768,223.849912,163714614.3,3314073.226,1173819.464,1223847.967,0.1361,0.6362,10.5991,1659.596584,1254.067393,1659.596584,1254.067393,0,0,0,999999.5625
20025328,28,14772603.84,11335329.27,16548183.07,104467.909,501426.9869,59.3,82.8,2,1,1,0,55,0,0,153428,341.1856,224.869432,163708124.1,2173458.083,11334628.12,1217468.278,104467.8124,1442854.939,1023660.702,451434.368,1000784.875,441346.1382,224.869432,163708124.1,2173450.507,1184148.368,1442854.939,0.1385,0.6348,10.5874,2112.501054,1254.83667,2112.501054,1254.83667,0,32,50,999949.5625
20021660,21,14779033.62,14364581.54,13518930.8,50752.9305,555141.9654,48.5,91.6,1,3,2,0,32,3,1,7461046,16591.5056,224.704781,163647816.9,2184420.636,14363480.33,1161922.837,50753.7621,1238294.718,1023660.702,451434.368,1006326.091,443789.8142,224.706291,163649498,2184413.364,1132389.651,1237468.135,0.1366,0.6337,10.6004,1710.962719,1253.443998,1710.435779,1253.552564,0,0,0,999999.5625
20020795,14,14841984.44,8228281.895,19655230.45,105044.3322,500850.5637,70.5,82.7,1,1,0,0,78,2,1,0,0,224.99699,163775022.2,2155770.618,8227320.105,1196475.556,105044.3322,1450656.228,1023660.702,451434.368,1001235.118,441544.6951,224.99699,163775022.2,2155760.835,1163045.884,1450656.228,0.1391,0.6357,10.5972,2135.334249,1253.724843,2135.334249,1253.724843,1,0,0,999999.5625
20017096,4,14852986.36,7790936.324,20092576.02,105141.243,500753.6529,72.1,82.6,2,1,0,0,94,0,1,0,0,223.716232,163738696,2154303.391,7789441.205,1151906.497,105141.243,1381875.337,1023660.702,451434.368,988893.2768,436101.9429,223.716232,163738696,2154294.933,1113489.749,1381875.337,0.1376,0.6355,10.5959,1985.101212,1255.04275,1985.101212,1255.04275,2,0,0,999999.5625
20022497,26,14915734.32,14611669.4,13271842.94,50068.0849,555826.811,47.6,91.7,2,4,0,0,20,12,1,0,0,224.102908,163677588.1,3109874.183,14612473.65,1237518.229,49997.2423,1453160.7,1023660.702,451434.368,1063890.356,469175.6553,224.102908,163677588.1,3109866.868,1230139.53,1453160.7,0.139,0.6357,10.5984,2134.118407,1254.643243,2134.118407,1254.643243,0,0,0,999999.5625
20023193,26,14915734.32,14611669.4,13271842.94,50068.0849,555826.811,47.6,91.7,2,4,0,0,20,12,1,0,0,224.102908,163677588.1,3109874.183,14612473.65,1237518.229,49997.2423,1453160.7,1023660.702,451434.368,1063890.356,469175.6553,224.102908,163677588.1,3109866.868,1230139.53,1453160.7,0.139,0.6357,10.5984,2134.118407,1254.643243,2134.118407,1254.643243,0,0,0,999999.5625
20024777,5,14940138.21,8772545.113,19110967.23,98695.8082,507199.0877,68.5,83.7,1,3,0,0,88,1,0,3103998,6902.5175,223.850373,163700179.2,2184324.452,8770817.984,1159279.682,98695.8082,1343652.589,1023660.702,451434.368,980277.7357,432302.4892,223.850373,163700179.2,2184317.034,1116932.116,1343652.589,0.1372,0.6361,10.6011,1886.655937,1255.040599,1886.655937,1255.040599,1,0,0,999999.5625
20023579,14,15033883.54,13705539.9,14177972.44,51448.2306,554446.6653,50.8,91.5,0,1,1,0,35,10,0,0,0,225.487979,163830587.1,1810684.576,13704504.85,1225818.174,51312.4547,1450019.904,1023660.702,451434.368,985712.9795,434699.4317,225.487979,163830587.1,1810683.078,1187244.52,1450019.904,0.139,0.6354,10.5947,2126.389551,1252.829093,2126.389551,1252.829093,0,0,0,999999.5625
20017121,5,15060199.47,13720978.74,14162533.6,51403.495,554491.4009,50.8,91.5,1,2,1,0,34,10,0,0,0,225.324977,163712846.8,1839274.061,13719932.83,1225372.952,51267.3482,1450462.025,1023660.702,451434.368,985317.521,434525.0344,225.324977,163712846.8,1839274.693,1186616.833,1450462.025,0.139,0.635,10.595,2129.628815,1253.735267,2129.628815,1253.735267,0,0,0,999999.5625
20020591,5,15102785.31,10158748.44,17724763.9,94997.5311,510897.3648,63.6,84.3,1,0,0,1,53,2,2,3744061,8325.8579,225.22504,163812330.3,2145417.097,10157840,1208612.53,94997.5311,1428249.439,1023660.702,451434.368,990949.0661,437008.546,225.22504,163812330.3,2145408.609,1171628.394,1428249.439,0.1389,0.6355,10.5938,2082.272442,1254.587923,2082.272442,1254.587923,0,0,0,999999.5625
20021404,10,15176316.56,14454249.79,13429262.55,50556.5191,555338.3768,48.2,91.7,2,4,3,1,32,2,1,3103998,6902.5175,224.292517,163255714.4,2289262.296,14456765.97,1187153.381,50555.0067,1325848.994,1023660.702,451434.368,1014584.595,447431.8145,224.268027,163232877.1,2289244.901,1155983.311,1328469.564,0.1353,0.6314,10.599,1865.387521,1254.32302,1868.460736,1253.770111,0,0,0,999999.5625
20017116,5,15202996.88,7780376.143,20103136.2,105186.7864,500708.1095,72.1,82.6,0,1,0,0,94,0,1,0,0,223.809405,163817261.3,2152021.429,7778888.949,1171332.152,105186.7864,1430624.64,1023660.702,451434.368,989068.0283,436179.0082,223.809405,163817261.3,2152013.004,1132989.073,1430624.64,0.1388,0.6351,10.6008,2100.372795,1254.076751,2100.372795,1254.076751,2,0,0,999999.5625
20013570,2,15221562.99,9107654.932,18775857.41,95488.8889,510406.007,67.3,84.2,0,2,1,1,61,2,2,3103998,6902.5175,224.764906,163921806.1,2177783.521,9113327.142,1202412.289,95624.7105,1418308.485,1023660.702,451434.368,991666.8731,437325.0985,224.498203,163743467.4,2174617.242,1158007.261,1422684.596,0.1385,0.6361,10.5953,2062.394857,1257.038729,2070.908718,1255.663618,0,0,0,999999.5625
20002541,7,15243776.38,8688521.505,19194990.84,103885.569,502009.3269,68.8,82.9,0,0,1,1,62,1,3,0,0,225.729971,163996398.9,1832819.79,8693210.964,1188750.845,104013.7141,1396443.551,1023660.702,451434.368,974483.7115,429747.3243,225.473515,163825571.5,1830405.176,1138668.71,1400749.636,0.1377,0.6356,10.6007,2000.20231,1255.836963,2008.378718,1254.501544,1,0,0,999999.5625
20009226,24,15246920.24,10184953.71,17698558.63,30901.9724,574992.9235,63.5,94.9,0,0,1,0,30,13,0,3103998,6902.5175,226.200561,163844518.1,3269675.915,10184720.65,1172538.778,30839.1181,1294484.648,1023660.702,451434.368,1053670.33,464668.624,226.200561,163844518.1,3269646.48,1160285.371,1294484.648,0.1377,0.6364,10.6028,1826.110661,1254.996798,1826.110661,1254.996798,0,0,0,999999.5625
